,Rok,Miesiąc,avg_temp,max_temp,min_temp
115,1997,2,0.9763805584281277,4.594808686659756,-1.9195449844881087
116,1976,2,-4.2774226025673485,0.42313113516234485,-8.305839416058383
117,1966,10,11.166029776674971,16.013697270471557,7.317022332506194
118,2017,10,8.694175627240137,13.06886200716844,5.461962365591392
119,1985,3,1.8267151294865998,5.434416174466127,-0.9437301226715155
120,1980,4,5.343954446329047,10.107220741458626,1.1540828689120437
121,1977,8,15.70081813931748,20.67484805984102,11.494296400187082
122,1975,11,1.3845925925925888,4.49162962962964,-1.313901234567903
123,1967,4,6.992128205128201,11.442564102564182,2.887615384615385
124,1971,10,7.898883097542813,12.666517746338979,3.997716554976426
125,1972,6,16.443989898989898,21.878535353535266,10.57345959595963
126,2015,7,18.863122262047035,25.31350059737174,12.400079649542041
127,1965,5,9.852886247877791,14.189405772495789,5.2038200339558465
128,1982,7,17.98475692866881,23.488732394366235,12.160790549750194
129,1975,8,17.668936678614124,23.735985663082417,12.22334528076467
130,1974,7,15.459799608993137,20.2290078201368,11.306549364613911
131,1987,7,17.62957300018647,22.72403505500655,12.2470072720492
132,1987,10,8.415234010814835,13.122655230281568,4.588961402200251
133,1992,3,2.9209834011901092,7.454697776385831,-0.7465079862198578
134,2000,1,-2.293031288094278,0.5092035757822027,-4.939821210889875
135,1967,9,15.275282051282039,20.788051282051278,10.653025641025637
136,2004,7,16.922174883343487,22.298011767092646,11.69267599918856
137,1973,6,15.596085858585868,20.712474747474776,10.01861111111117
138,1999,11,1.6145934959349597,4.697012195121966,-0.8178455284552849
139,2021,2,-2.2429771908763514,2.5496398559423827,-5.96008403361346
140,1989,8,17.087869623655898,22.692876344085988,11.881838037634498
141,1999,12,-0.1767180925666186,2.4847525545982694,-2.5780605089160757
142,1954,2,-8.825921658986177,-4.7526881720429985,-13.426728110599043
143,2002,5,15.633809718252326,21.76792568395255,9.746835443038075
144,1956,4,4.963596491228082,8.72599415204678,1.267163742690061
145,2013,9,11.214437367303601,16.302823779193172,7.107728237791965
146,1986,2,-9.266483516483508,-4.933495350803067,-13.22032967032962
147,1981,5,13.45838255338483,18.904157201272152,7.824943207632892
148,1979,3,2.1919470874913003,5.8696217219772615,-0.7203759572986771
149,1980,2,-1.423458343820792,1.4028693682355913,-3.7964762144475204
150,1977,7,15.859583917718544,20.951425899953254,11.054394576905132
151,1969,1,-5.658759305210926,-2.1251364764268055,-9.4424069478908
152,1957,5,9.910511679644056,14.427085650723033,4.600750834260293
153,1954,7,16.046945778997912,20.546842827728213,11.88840082361017
154,2007,9,11.76664609053496,17.333600823045302,7.532777777777789
155,2020,4,7.859153439153426,15.511957671957681,0.5547089947089947
156,1991,7,18.374527252502762,23.660225647545037,12.627649769585322
157,1998,10,7.522812867791294,11.208748528834882,4.739701843860327
158,1979,12,1.817601683029457,4.5107059373539125,-0.7312061711079931
159,1973,8,16.78135386119257,23.529252199413545,10.010581622678428
160,1972,8,16.322067448680354,21.188172043010702,11.911534701857338
161,1995,4,6.943409961685814,11.689482758620725,2.5941570881226013
162,1995,9,12.257624521072787,16.49714559386971,8.69959770114942
163,1973,1,-2.1195503421309883,0.5689638318670541,-4.760410557184732
164,2022,10,10.186693548387115,16.125057603686564,6.10541474654378
165,1988,5,13.947826825127379,19.555483870967713,7.816740237691015
166,1994,9,14.28805555555556,18.99529513888887,10.18765625
167,1996,8,16.85401827335447,22.55051277270178,11.892093977251516
168,1986,3,1.6086597542242709,6.1434331797234725,-2.101651305683568
169,2020,12,1.2514180672268924,4.143749999999991,-1.1630252100840308
170,1993,4,7.988024054982775,13.386941580756009,2.403230240549826
171,1980,6,14.891835748792273,19.491062801932387,10.506400966183614
172,2011,9,14.104076433120987,20.757473460721904,9.068768577494685
173,1968,12,-3.9976426799007583,-1.189156327543429,-6.541563275434279
174,1971,6,15.043643410852718,20.121886304909562,9.96080103359182
175,2012,9,13.500615711252635,19.646242038216464,8.814501061571153
176,2015,4,7.122150537634406,13.031433691756316,1.912688172043003
177,1998,12,-2.6162708537782247,0.48900883218842073,-5.35263984298331
178,1979,7,14.679159897888148,19.267115339986155,10.324390809932778
179,1982,9,14.872127659574451,21.407044917257707,9.459858156028426
180,2008,12,0.6853245718837108,3.5933293508562145,-1.6545599362803785
181,1965,6,15.599508771929862,20.469842105263112,10.30298245614043
182,1962,10,7.760526315789476,12.944668930390451,3.4567402376909993
183,1996,4,6.715996168582384,12.758409961685873,1.4019923371647447
184,1997,8,17.62717497556206,23.991163245356713,11.84201368523951
185,1984,2,-2.108450704225348,0.8703011170471079,-4.7273676542010845
186,1973,4,6.223636363636366,11.043989898989837,1.710025252525252
187,1971,7,17.73588397099273,23.271017754438557,11.14553638409608
188,1952,2,-1.5435771125426296,0.7686623721106478,-4.531640773020092
189,2012,5,13.912193142625279,20.21675796307569,7.526009332521814
190,2008,6,16.994347826086965,23.142360248447186,10.187826086956575
191,2015,8,20.176264436479535,27.892831541218804,13.128474711270444
192,2017,6,17.28150684931508,23.173424657534195,11.167305936073099
193,1988,8,16.850196279228502,22.676361153780416,11.514695340501806
194,1963,7,18.771816638370144,24.90173174872666,12.12497453310699
195,1982,6,15.516267605633782,20.941197183098627,9.851361502347505
196,1957,3,2.578670745272523,7.344076751946592,-1.7692714126807538
197,1992,1,-1.268119590873325,1.537907159716763,-4.0570574350904725
198,1996,11,5.169364161849707,8.300635838150324,2.693121387283228
199,1986,10,7.863141820958213,13.221225424699323,3.5269135331169945
200,1997,11,2.6717073170731656,5.6468089430894315,0.2721138211382121
201,1984,8,16.861741484322124,23.16047823144602,10.937739679675188
202,1958,10,9.360876757650932,13.052743314033613,5.76647366969949
203,1959,2,-2.035775335775334,1.342796092796095,-5.573229548229534
204,1952,5,10.761786600496272,15.469797943991455,5.548209854661465
205,1963,12,-4.406656426011257,-1.7143027820447132,-7.733367468851338
206,1964,12,-0.5094906621392145,1.54531409168081,-3.0686757215619496
207,1986,5,14.197423172361141,19.995304447413613,8.21546096583324
208,1979,11,2.654388489208637,5.079328537170266,0.42621103117505993
209,1982,11,4.587817745803362,8.244412470023974,1.2139568345323757
